id,car,corvette,c1,c2,c3,c4,c5,c6,c7,c8,classification
corvette_1_1_2_ (60).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (600).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (601).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (602).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (603).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (604).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (605).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (606).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (607).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (608).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (609).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (61).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (610).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (611).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (612).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (613).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (614).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (615).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (616).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (617).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (618).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (619).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (62).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (620).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (621).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (622).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (623).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (624).JPG,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (625).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (626).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (627).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (628).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (629).JPG,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (63).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (630).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (631).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (632).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (633).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (634).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (635).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (636).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (637).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (638).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (639).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (64).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (640).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (641).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (642).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (643).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (644).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (645).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (646).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (647).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (648).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (649).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (65).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (650).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (651).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (652).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (653).JPG,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (654).JPG,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (655).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (656).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (657).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (658).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (659).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (66).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (660).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (661).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (662).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (663).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (664).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (665).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (666).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (667).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (668).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (669).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (67).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (670).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (671).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (673).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (674).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (676).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (677).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (678).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (679).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (68).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (680).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (681).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (682).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (683).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (684).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (685).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (686).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (687).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (688).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (689).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (69).JPG,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (690).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (691).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (692).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (693).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (694).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (695).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (696).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (697).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (698).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (699).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (7).jpeg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (7).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (7).png,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (70).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (700).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (701).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (702).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (703).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (704).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (705).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (706).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (707).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (708).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (709).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (71).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (710).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (711).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (712).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (713).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (714).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (715).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (716).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (717).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (718).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (719).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (72).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (720).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (721).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (722).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (723).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (724).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (725).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (726).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (727).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (728).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (729).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (73).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (730).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (731).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (732).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (733).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (734).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (735).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (736).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (737).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (738).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (739).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (74).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (740).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (741).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (742).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (743).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (744).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (745).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (746).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (747).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (748).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (749).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (75).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (750).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (751).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (752).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (753).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (754).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (755).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (756).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (757).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (758).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (76).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (77).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (78).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (79).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (8).jpeg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (8).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (8).png,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (80).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (809).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (81).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (810).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (811).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (812).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (813).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (814).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (815).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (816).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (817).JPG,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (818).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (819).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (82).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (820).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (821).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (822).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (823).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (824).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (825).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (826).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (827).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (828).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (829).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (83).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (830).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (831).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (832).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (833).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (834).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (835).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (836).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (837).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (838).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (839).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (84).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (840).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (841).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (842).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (843).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (844).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (845).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (846).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (847).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (848).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (849).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (85).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (850).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (851).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (852).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (853).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (854).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (855).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (856).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (857).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (858).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (859).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (86).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (860).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (861).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (862).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (863).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (864).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (866).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (867).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (868).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (869).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (87).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (870).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
corvette_1_1_2_ (871).jpg,1,1,0,1,0,0,0,0,0,0,"['car', 'corvette', 'c2']"
